id,file_name,raw_code,actual_class,predicted_class,pragma_removed_code,gpt-3.5-turbo-GNN,gpt-3.5-turbo-NoGNN,actual_pragma,GNN-gen-pragma,gpt4-no-gnn-gen-pragma,human-gnn,human-no-gnn,note
45,./Benchmark-Test-2/0/ft-8.ll,"//#pragma omp parallel for private (i)
#pragma rose_outline
          for (i = 0; i <= fftblock - 1; i += 1) {
            y0[k][i] . real = x[k][j][i + ii] . real;
            y0[k][i] . imag = x[k][j][i + ii] . imag;
          }",0,0,"          for (i = 0; i <= fftblock - 1; i += 1) {
            y0[k][i] . real = x[k][j][i + ii] . real;
            y0[k][i] . imag = x[k][j][i + ii] . imag;
          }","#pragma omp parallel for private(i)
for (i = 0; i <= fftblock - 1; i += 1) {
    y0[k][i] . real = x[k][j][i + ii] . real;
    y0[k][i] . imag = x[k][j][i + ii] . imag;
}","#pragma omp parallel for
for (i = 0; i <= fftblock - 1; i += 1) {
    y0[k][i].real = x[k][j][i + ii].real;
    y0[k][i].imag = x[k][j][i + ii].imag;
}",#pragma omp parallel for private (i),#pragma omp parallel for private(i),#pragma omp parallel for,5,3,
46,./Benchmark-Test-2/3/ft-16.ll,"  #pragma rose_outline
  for (i = 0; i <= 2; i += 1) {
    logd[i] = ilog2(d[i]);
  }",2,2,"
  for (i = 0; i <= 2; i += 1) {
    logd[i] = ilog2(d[i]);
  }",,"#pragma omp parallel for
  for (i = 0; i <= 2; i += 1) {
    logd[i] = ilog2(d[i]);
  }",none,none,#pragma omp parallel for,5,1,
47,./Benchmark-Test-2/2/is-10.ll,"//#pragma omp parallel for private (i) reduction (*:R23,T23)
#pragma rose_outline
    for (i = 1; i <= 23; i += 1) {
      R23 = 0.50 * R23;
      T23 = 2.0 * T23;
    }",1,1,"
    for (i = 1; i <= 23; i += 1) {
      R23 = 0.50 * R23;
      T23 = 2.0 * T23;
    }","#pragma omp parallel for private(i) reduction(*:R23, T23)
    for (i = 1; i <= 23; i += 1) {
      R23 = 0.50 * R23;
      T23 = 2.0 * T23;
    }","#pragma omp parallel for
    for (i = 1; i <= 23; i += 1) {
      R23 = 0.50 * R23;
      T23 = 2.0 * T23;
    }","#pragma omp parallel for private (i) reduction (*:R23,T23)","#pragma omp parallel for private(i) reduction(*:R23, T23)",#pragma omp parallel for,5,2,
48,./Benchmark-Test-2/3/sp-138.ll,"         #pragma rose_outline 
		for (ix = 0; ix <= 1; ix += 1) {
          exact_solution((double )ix,eta,zeta,&Pface[ix][0][0]);
        }",2,2," 
		for (ix = 0; ix <= 1; ix += 1) {
          exact_solution((double )ix,eta,zeta,&Pface[ix][0][0]);
        }",,"#pragma omp parallel for
for (ix = 0; ix <= 1; ix += 1) {
  exact_solution((double )ix,eta,zeta,&Pface[ix][0][0]);
}",none,none,#pragma omp parallel for,5,1,
49,./Benchmark-Test-2/3/sp-125.ll,"   #pragma rose_outline 
  for (i = 0; i <= grid_points[0] - 1; i += 1) {
    xi = ((double )i) * dnxm1;
	 #pragma rose_outline 
    for (j = 0; j <= grid_points[1] - 1; j += 1) {
      eta = ((double )j) * dnym1;
      exact_solution(xi,eta,zeta,temp);
      
#pragma omp parallel for private (m) firstprivate (k)
      for (m = 0; m <= 4; m += 1) {
        u[m][i][j][k] = temp[m];
      }
    }
  }",2,2,"
  for (i = 0; i <= grid_points[0] - 1; i += 1) {
    xi = ((double )i) * dnxm1;
 
    for (j = 0; j <= grid_points[1] - 1; j += 1) {
      eta = ((double )j) * dnym1;
      exact_solution(xi,eta,zeta,temp);
      

      for (m = 0; m <= 4; m += 1) {
        u[m][i][j][k] = temp[m];
      }
    }
  }",,"#pragma omp parallel for private(xi, eta, temp)
  for (i = 0; i <= grid_points[0] - 1; i += 1) {
    xi = ((double )i) * dnxm1;
 
    for (j = 0; j <= grid_points[1] - 1; j += 1) {
      eta = ((double )j) * dnym1;
      exact_solution(xi,eta,zeta,temp);
      

      for (m = 0; m <= 4; m += 1) {
        u[m][i][j][k] = temp[m];
      }
    }
  }",none,none,"#pragma omp parallel for private(i, j, m, xi, eta, temp)",5,0,
50,./Benchmark-Test-2/0/lu-66.ll,"//#pragma omp parallel for private (m)
    #pragma rose_outline
	for (m = 0; m <= 4; m += 1) {
      sum[m] = 0.0;
    }",0,0,"

	for (m = 0; m <= 4; m += 1) {
      sum[m] = 0.0;
    }","#pragma omp parallel for private(m)
    for (m = 0; m <= 4; m += 1) {
      sum[m] = 0.0;
    }","#include <omp.h>

#pragma omp parallel for
for (m = 0; m <= 4; m += 1) {
  sum[m] = 0.0;
}",#pragma omp parallel for private (m),#pragma omp parallel for private(m),#pragma omp parallel for,5,3,
51,./Benchmark-Test-2/0/sp-118.ll,"//#pragma omp parallel for private (i,j,k)
 #pragma rose_outline 
    for (i = 0; i <= grid_points[0] - 1; i += 1) {
      
//#pragma omp parallel for private (j,k)
 #pragma rose_outline 
      for (j = 0; j <= grid_points[1] - 1; j += 1) {
        
//#pragma omp parallel for private (k)
 #pragma rose_outline 
        for (k = 0; k <= grid_points[2] - 1; k += 1) {
          lhs[5 * n + 2][i][j][k] = 1.0;
        }
      }
    }",0,0,"

    for (i = 0; i <= grid_points[0] - 1; i += 1) {
      
 
      for (j = 0; j <= grid_points[1] - 1; j += 1) {
        
 
        for (k = 0; k <= grid_points[2] - 1; k += 1) {
          lhs[5 * n + 2][i][j][k] = 1.0;
        }
      }
    }","#pragma omp parallel for private(i, j, k)
    for (i = 0; i <= grid_points[0] - 1; i += 1) {
      
 
      for (j = 0; j <= grid_points[1] - 1; j += 1) {
        
 
        for (k = 0; k <= grid_points[2] - 1; k += 1) {
          lhs[5 * n + 2][i][j][k] = 1.0;
        }
      }
    }","#pragma omp parallel for collapse(3)
    for (i = 0; i <= grid_points[0] - 1; i += 1) {
      for (j = 0; j <= grid_points[1] - 1; j += 1) {
        for (k = 0; k <= grid_points[2] - 1; k += 1) {
          lhs[5 * n + 2][i][j][k] = 1.0;
        }
      }
    }","#pragma omp parallel for private (i,j,k)","#pragma omp parallel for private(i, j, k)",#pragma omp parallel for collapse(3),5,2,
52,./Benchmark-Test-2/3/lu-1.ll,"  #pragma rose_outline
  for (m = 0; m <= 4; m += 1) {
    if (( *class) == 'U') {
      printf(""          %2d  %20.13e\n"",m,xce[m]);
    }
     else if (xcedif[m] > epsilon) {
       *verified = 0;
      printf("" FAILURE: %2d  %20.13e%20.13e%20.13e\n"",m,xce[m],xceref[m],xcedif[m]);
    }
     else {
      printf(""          %2d  %20.13e%20.13e%20.13e\n"",m,xce[m],xceref[m],xcedif[m]);
    }
  }",2,2,"
  for (m = 0; m <= 4; m += 1) {
    if (( *class) == 'U') {
      printf(""          %2d  %20.13e\n"",m,xce[m]);
    }
     else if (xcedif[m] > epsilon) {
       *verified = 0;
      printf("" FAILURE: %2d  %20.13e%20.13e%20.13e\n"",m,xce[m],xceref[m],xcedif[m]);
    }
     else {
      printf(""          %2d  %20.13e%20.13e%20.13e\n"",m,xce[m],xceref[m],xcedif[m]);
    }
  }",,"#pragma omp parallel for
  for (m = 0; m <= 4; m += 1) {
    if ((*class) == 'U') {
      printf(""          %2d  %20.13e\n"", m, xce[m]);
    }
    else if (xcedif[m] > epsilon) {
      *verified = 0;
      printf("" FAILURE: %2d  %20.13e%20.13e%20.13e\n"", m, xce[m], xceref[m], xcedif[m]);
    }
    else {
      printf(""          %2d  %20.13e%20.13e%20.13e\n"", m, xce[m], xceref[m], xcedif[m]);
    }
  }",none,none,#pragma omp parallel for,5,1,
53,./Benchmark-Test-2/0/lu-14.ll,"//#pragma omp parallel for private (j,k,m)
#pragma rose_outline  
  for (j = 0; j <= 63; j += 1) {
        
//#pragma omp parallel for private (k,m)
#pragma rose_outline  
  for (k = 0; k <= 4; k += 1) {
          
//#pragma omp parallel for private (m)
#pragma rose_outline  
  for (m = 0; m <= 4; m += 1) {
            a[i][j][k][m] = 0.0;
            b[i][j][k][m] = 0.0;
            c[i][j][k][m] = 0.0;
            d[i][j][k][m] = 0.0;
          }
        }
      }",0,0,"

  for (j = 0; j <= 63; j += 1) {
        
  for (k = 0; k <= 4; k += 1) {
          
  for (m = 0; m <= 4; m += 1) {
            a[i][j][k][m] = 0.0;
            b[i][j][k][m] = 0.0;
            c[i][j][k][m] = 0.0;
            d[i][j][k][m] = 0.0;
          }
        }
      }","#pragma omp parallel for private(j, k, m)
  for (j = 0; j <= 63; j += 1) {
        
  for (k = 0; k <= 4; k += 1) {
          
  for (m = 0; m <= 4; m += 1) {
            a[i][j][k][m] = 0.0;
            b[i][j][k][m] = 0.0;
            c[i][j][k][m] = 0.0;
            d[i][j][k][m] = 0.0;
          }
        }
      }","#pragma omp parallel for
  for (j = 0; j <= 63; j += 1) {
        
    for (k = 0; k <= 4; k += 1) {
          
      for (m = 0; m <= 4; m += 1) {
        a[i][j][k][m] = 0.0;
        b[i][j][k][m] = 0.0;
        c[i][j][k][m] = 0.0;
        d[i][j][k][m] = 0.0;
      }
    }
  }","#pragma omp parallel for private (j,k,m)","#pragma omp parallel for private(j, k, m)",#pragma omp parallel for collapse(3),5,2,
54,./Benchmark-Test-2/2/lu-50.ll,"//#pragma omp parallel for private (k) reduction (+:frc2)
    #pragma rose_outline
	for (k = ki1; k <= ki2 - 1; k += 1) {
      frc2 = frc2 + (phi1[i][k] + phi1[i + 1][k] + phi1[i][k + 1] + phi1[i + 1][k + 1] + phi2[i][k] + phi2[i + 1][k] + phi2[i][k + 1] + phi2[i + 1][k + 1]);
    }",1,1,"

	for (k = ki1; k <= ki2 - 1; k += 1) {
      frc2 = frc2 + (phi1[i][k] + phi1[i + 1][k] + phi1[i][k + 1] + phi1[i + 1][k + 1] + phi2[i][k] + phi2[i + 1][k] + phi2[i][k + 1] + phi2[i + 1][k + 1]);
    }","#pragma omp parallel for private(k) reduction(+:frc2)
	for (k = ki1; k <= ki2 - 1; k += 1) {
      frc2 = frc2 + (phi1[i][k] + phi1[i + 1][k] + phi1[i][k + 1] + phi1[i + 1][k + 1] + phi2[i][k] + phi2[i + 1][k] + phi2[i][k + 1] + phi2[i + 1][k + 1]);
    }","#pragma omp parallel for reduction(+:frc2)
    for (k = ki1; k <= ki2 - 1; k += 1) {
      frc2 = frc2 + (phi1[i][k] + phi1[i + 1][k] + phi1[i][k + 1] + phi1[i + 1][k + 1] + phi2[i][k] + phi2[i + 1][k] + phi2[i][k + 1] + phi2[i + 1][k + 1]);
    }",#pragma omp parallel for private (k) reduction (+:frc2),#pragma omp parallel for private(k) reduction(+:frc2),#pragma omp parallel for reduction(+:frc2),5,4,
55,./Benchmark-Test-2/0/lu-40.ll,"//#pragma omp parallel for private (q,u21,k)
#pragma rose_outline
        for (k = 1; k <= nz - 2; k += 1) {
          flux[i][j][k][0] = u[i][j][k][1];
          u21 = u[i][j][k][1] / u[i][j][k][0];
          q = 0.50 * (u[i][j][k][1] * u[i][j][k][1] + u[i][j][k][2] * u[i][j][k][2] + u[i][j][k][3] * u[i][j][k][3]) / u[i][j][k][0];
          flux[i][j][k][1] = u[i][j][k][1] * u21 + 0.40e+00 * (u[i][j][k][4] - q);
          flux[i][j][k][2] = u[i][j][k][2] * u21;
          flux[i][j][k][3] = u[i][j][k][3] * u21;
          flux[i][j][k][4] = (1.40e+00 * u[i][j][k][4] - 0.40e+00 * q) * u21;
        }",0,0,"

        for (k = 1; k <= nz - 2; k += 1) {
          flux[i][j][k][0] = u[i][j][k][1];
          u21 = u[i][j][k][1] / u[i][j][k][0];
          q = 0.50 * (u[i][j][k][1] * u[i][j][k][1] + u[i][j][k][2] * u[i][j][k][2] + u[i][j][k][3] * u[i][j][k][3]) / u[i][j][k][0];
          flux[i][j][k][1] = u[i][j][k][1] * u21 + 0.40e+00 * (u[i][j][k][4] - q);
          flux[i][j][k][2] = u[i][j][k][2] * u21;
          flux[i][j][k][3] = u[i][j][k][3] * u21;
          flux[i][j][k][4] = (1.40e+00 * u[i][j][k][4] - 0.40e+00 * q) * u21;
        }","#pragma omp parallel for private(u21, q)
        for (k = 1; k <= nz - 2; k += 1) {
          flux[i][j][k][0] = u[i][j][k][1];
          u21 = u[i][j][k][1] / u[i][j][k][0];
          q = 0.50 * (u[i][j][k][1] * u[i][j][k][1] + u[i][j][k][2] * u[i][j][k][2] + u[i][j][k][3] * u[i][j][k][3]) / u[i][j][k][0];
          flux[i][j][k][1] = u[i][j][k][1] * u21 + 0.40e+00 * (u[i][j][k][4] - q);
          flux[i][j][k][2] = u[i][j][k][2] * u21;
          flux[i][j][k][3] = u[i][j][k][3] * u21;
          flux[i][j][k][4] = (1.40e+00 * u[i][j][k][4] - 0.40e+00 * q) * u21;
        }","#pragma omp parallel for
for (k = 1; k <= nz - 2; k += 1) {
  flux[i][j][k][0] = u[i][j][k][1];
  u21 = u[i][j][k][1] / u[i][j][k][0];
  q = 0.50 * (u[i][j][k][1] * u[i][j][k][1] + u[i][j][k][2] * u[i][j][k][2] + u[i][j][k][3] * u[i][j][k][3]) / u[i][j][k][0];
  flux[i][j][k][1] = u[i][j][k][1] * u21 + 0.40e+00 * (u[i][j][k][4] - q);
  flux[i][j][k][2] = u[i][j][k][2] * u21;
  flux[i][j][k][3] = u[i][j][k][3] * u21;
  flux[i][j][k][4] = (1.40e+00 * u[i][j][k][4] - 0.40e+00 * q) * u21;
}","#pragma omp parallel for private (q,u21,k)","#pragma omp parallel for private(u21, q)","#pragma omp parallel for private(u21, q)",4,4,
56,./Benchmark-Test-2/3/sp-135.ll,"   #pragma rose_outline 
  for (j = 0; j <= grid_points[1] - 1; j += 1) {
    eta = ((double )j) * dnym1;
	 #pragma rose_outline 
    for (k = 0; k <= grid_points[2] - 1; k += 1) {
      zeta = ((double )k) * dnzm1;
      exact_solution(xi,eta,zeta,temp);
      
#pragma omp parallel for private (m) firstprivate (i)
      for (m = 0; m <= 4; m += 1) {
        u[m][i][j][k] = temp[m];
      }
    }
  }",2,2,"
  for (j = 0; j <= grid_points[1] - 1; j += 1) {
    eta = ((double )j) * dnym1;

    for (k = 0; k <= grid_points[2] - 1; k += 1) {
      zeta = ((double )k) * dnzm1;
      exact_solution(xi,eta,zeta,temp);
      

      for (m = 0; m <= 4; m += 1) {
        u[m][i][j][k] = temp[m];
      }
    }
  }",,"#pragma omp parallel for private(j, k, eta, zeta, temp)
  for (i = 0; i <= grid_points[0] - 1; i += 1) {
    for (j = 0; j <= grid_points[1] - 1; j += 1) {
      eta = ((double )j) * dnym1;

      for (k = 0; k <= grid_points[2] - 1; k += 1) {
        zeta = ((double )k) * dnzm1;
        exact_solution(xi,eta,zeta,temp);

        for (m = 0; m <= 4; m += 1) {
          u[m][i][j][k] = temp[m];
        }
      }
    }
  }",none,none,"#pragma omp parallel for private(j, k, m, eta, zeta, temp)",5,0,
57,./Benchmark-Test-2/0/sp-178.ll,"//#pragma omp parallel for private (m)
 #pragma rose_outline 
  for (m = 0; m <= 4; m += 1) {
    rms[m] = 0.0;
  }",0,0,"

  for (m = 0; m <= 4; m += 1) {
    rms[m] = 0.0;
  }","#pragma omp parallel for private(m)
  for (m = 0; m <= 4; m += 1) {
    rms[m] = 0.0;
  }","#pragma omp parallel for
  for (m = 0; m <= 4; m += 1) {
    rms[m] = 0.0;
  }",#pragma omp parallel for private (m),#pragma omp parallel for private(m),#pragma omp parallel for,5,4,
58,./Benchmark-Test-2/0/sp-156.ll,"//#pragma omp parallel for private (m)
         #pragma rose_outline 
		for (m = 0; m <= 4; m += 1) {
          ue[m][j] = dtemp[m];
        }",0,0,"
  
		for (m = 0; m <= 4; m += 1) {
          ue[m][j] = dtemp[m];
        }","#pragma omp parallel for private(m)
		for (m = 0; m <= 4; m += 1) {
          ue[m][j] = dtemp[m];
        }","#pragma omp parallel for
for (m = 0; m <= 4; m += 1) {
  ue[m][j] = dtemp[m];
}",#pragma omp parallel for private (m),#pragma omp parallel for private(m),#pragma omp parallel for,5,4,
59,./Benchmark-Test-2/3/mg-46.ll,"	  #pragma rose_outline
      for (i1 = 1; i1 <= n1 - 1 - 1; i1 += 1) {
        r[i3][i2][i1] = v[i3][i2][i1] - a[0] * u[i3][i2][i1] - a[2] * (u2[i1] + u1[i1 - 1] + u1[i1 + 1]) - a[3] * (u2[i1 - 1] + u2[i1 + 1]);
/*--------------------------------------------------------------------
c  Assume a(1) = 0      (Enable 2 lines below if a(1) not= 0)
c---------------------------------------------------------------------
c    >                     - a(1) * ( u(i1-1,i2,i3) + u(i1+1,i2,i3)
c    >                              + u1(i1) )
c-------------------------------------------------------------------*/
      }",2,2,"
      for (i1 = 1; i1 <= n1 - 1 - 1; i1 += 1) {
        r[i3][i2][i1] = v[i3][i2][i1] - a[0] * u[i3][i2][i1] - a[2] * (u2[i1] + u1[i1 - 1] + u1[i1 + 1]) - a[3] * (u2[i1 - 1] + u2[i1 + 1]);
/*--------------------------------------------------------------------
c  Assume a(1) = 0      (Enable 2 lines below if a(1) not= 0)
c---------------------------------------------------------------------
c    >                     - a(1) * ( u(i1-1,i2,i3) + u(i1+1,i2,i3)
c    >                              + u1(i1) )
c-------------------------------------------------------------------*/
      }",,"#pragma omp parallel for
for (i1 = 1; i1 <= n1 - 1 - 1; i1 += 1) {
  r[i3][i2][i1] = v[i3][i2][i1] - a[0] * u[i3][i2][i1] - a[2] * (u2[i1] + u1[i1 - 1] + u1[i1 + 1]) - a[3] * (u2[i1 - 1] + u2[i1 + 1]);
}",none,none,#pragma omp parallel for,5,1,
60,./Benchmark-Test-2/3/sp-57.ll,"   #pragma rose_outline 
  for (m = 0; m <= 4; m += 1) {
    xcrdif[m] = fabs((xcr[m] - xcrref[m]) / xcrref[m]);
    xcedif[m] = fabs((xce[m] - xceref[m]) / xceref[m]);
  }",2,2,"
  for (m = 0; m <= 4; m += 1) {
    xcrdif[m] = fabs((xcr[m] - xcrref[m]) / xcrref[m]);
    xcedif[m] = fabs((xce[m] - xceref[m]) / xceref[m]);
  }",,"#pragma omp parallel for
  for (m = 0; m <= 4; m += 1) {
    xcrdif[m] = fabs((xcr[m] - xcrref[m]) / xcrref[m]);
    xcedif[m] = fabs((xce[m] - xceref[m]) / xceref[m]);
  }",none,none,#pragma omp parallel for,5,1,
61,./Benchmark-Test-2/3/mg-35.ll,"		#pragma rose_outline
        for (i1 = 0; i1 <= mm1 - 1 - 1; i1 += 1) {
          u[2 * i3 + 1][2 * i2 + 1][2 * i1] = u[2 * i3 + 1][2 * i2 + 1][2 * i1] + 0.25 * z3[i1];
          u[2 * i3 + 1][2 * i2 + 1][2 * i1 + 1] = u[2 * i3 + 1][2 * i2 + 1][2 * i1 + 1] + 0.125 * (z3[i1] + z3[i1 + 1]);
        }",2,2,"	
        for (i1 = 0; i1 <= mm1 - 1 - 1; i1 += 1) {
          u[2 * i3 + 1][2 * i2 + 1][2 * i1] = u[2 * i3 + 1][2 * i2 + 1][2 * i1] + 0.25 * z3[i1];
          u[2 * i3 + 1][2 * i2 + 1][2 * i1 + 1] = u[2 * i3 + 1][2 * i2 + 1][2 * i1 + 1] + 0.125 * (z3[i1] + z3[i1 + 1]);
        }",,"#pragma omp parallel for
for (i1 = 0; i1 <= mm1 - 1 - 1; i1 += 1) {
  u[2 * i3 + 1][2 * i2 + 1][2 * i1] = u[2 * i3 + 1][2 * i2 + 1][2 * i1] + 0.25 * z3[i1];
  u[2 * i3 + 1][2 * i2 + 1][2 * i1 + 1] = u[2 * i3 + 1][2 * i2 + 1][2 * i1 + 1] + 0.125 * (z3[i1] + z3[i1 + 1]);
}",none,none,#pragma omp parallel for,5,1,
62,./Benchmark-Test-2/0/mg-1.ll,"//#pragma omp parallel for private (i1)
      #pragma rose_outline
	  for (i1 = 0; i1 <= n1 - 1; i1 += 1) {
        z[i3][i2][i1] = 0.0;
      }",0,2,"

	  for (i1 = 0; i1 <= n1 - 1; i1 += 1) {
        z[i3][i2][i1] = 0.0;
      }",,"#pragma omp parallel for
      for (i1 = 0; i1 <= n1 - 1; i1 += 1) {
        z[i3][i2][i1] = 0.0;
      }",#pragma omp parallel for private (i1),none,#pragma omp parallel for,0,1,
63,./Benchmark-Test-2/0/sp-70.ll,"//#pragma omp parallel for private (j,k)
 #pragma rose_outline        
	   for (j = 1; j <= grid_points[1] - 2; j += 1) {
          
#pragma omp parallel for private (k) firstprivate (dssp)
          for (k = 3 * 1; k <= grid_points[2] - 3 - 1; k += 1) {
            rhs[m][i][j][k] = rhs[m][i][j][k] - dssp * (u[m][i][j][k - 2] - 4.0 * u[m][i][j][k - 1] + 6.0 * u[m][i][j][k] - 4.0 * u[m][i][j][k + 1] + u[m][i][j][k + 2]);
          }
        }",0,0,"

	   for (j = 1; j <= grid_points[1] - 2; j += 1) {
          

          for (k = 3 * 1; k <= grid_points[2] - 3 - 1; k += 1) {
            rhs[m][i][j][k] = rhs[m][i][j][k] - dssp * (u[m][i][j][k - 2] - 4.0 * u[m][i][j][k - 1] + 6.0 * u[m][i][j][k] - 4.0 * u[m][i][j][k + 1] + u[m][i][j][k + 2]);
          }
        }","#pragma omp parallel for private(j,k)
	   for (j = 1; j <= grid_points[1] - 2; j += 1) {
          

          for (k = 3 * 1; k <= grid_points[2] - 3 - 1; k += 1) {
            rhs[m][i][j][k] = rhs[m][i][j][k] - dssp * (u[m][i][j][k - 2] - 4.0 * u[m][i][j][k - 1] + 6.0 * u[m][i][j][k] - 4.0 * u[m][i][j][k + 1] + u[m][i][j][k + 2]);
          }
        }","#pragma omp parallel for private(j, k) shared(rhs, u)
for (j = 1; j <= grid_points[1] - 2; j += 1) {
  for (k = 3 * 1; k <= grid_points[2] - 3 - 1; k += 1) {
    rhs[m][i][j][k] = rhs[m][i][j][k] - dssp * (u[m][i][j][k - 2] - 4.0 * u[m][i][j][k - 1] + 6.0 * u[m][i][j][k] - 4.0 * u[m][i][j][k + 1] + u[m][i][j][k + 2]);
  }
}","#pragma omp parallel for private (j,k)","#pragma omp parallel for private(j,k)",#pragma omp parallel for collapse(2),5,1,
64,./Benchmark-Test-2/3/bt-6.ll,"#pragma rose_outline
    for (j = 1; j <= grid_points[1] - 1 - 1; j += 1) {
/*--------------------------------------------------------------------
c     multiply c(i,j,0) by b_inverse and copy back to c
c     multiply rhs(0) by b_inverse(0) and copy to rhs
c-------------------------------------------------------------------*/
      binvcrhs(lhs[i][j][0][1],lhs[i][j][0][2],rhs[i][j][0]);
    }",2,2,"
    for (j = 1; j <= grid_points[1] - 1 - 1; j += 1) {
/*--------------------------------------------------------------------
c     multiply c(i,j,0) by b_inverse and copy back to c
c     multiply rhs(0) by b_inverse(0) and copy to rhs
c-------------------------------------------------------------------*/
      binvcrhs(lhs[i][j][0][1],lhs[i][j][0][2],rhs[i][j][0]);
    }",,"#pragma omp parallel for
    for (j = 1; j <= grid_points[1] - 1 - 1; j += 1) {
      binvcrhs(lhs[i][j][0][1],lhs[i][j][0][2],rhs[i][j][0]);
    }",none,none,#pragma omp parallel for,5,1,
65,./Benchmark-Test-2/0/sp-180.ll,"//#pragma omp parallel for private (j,k)
       #pragma rose_outline 
	  for (j = 1; j <= grid_points[1] - 2; j += 1) {
        
//#pragma omp parallel for private (k)
         #pragma rose_outline 
		for (k = 1; k <= grid_points[2] - 2; k += 1) {
          u[m][i][j][k] = u[m][i][j][k] + rhs[m][i][j][k];
        }
      }",0,0,"

	  for (j = 1; j <= grid_points[1] - 2; j += 1) {
        
		for (k = 1; k <= grid_points[2] - 2; k += 1) {
          u[m][i][j][k] = u[m][i][j][k] + rhs[m][i][j][k];
        }
      }","#pragma omp parallel for private(j, k)
	  for (j = 1; j <= grid_points[1] - 2; j += 1) {
        
		for (k = 1; k <= grid_points[2] - 2; k += 1) {
          u[m][i][j][k] = u[m][i][j][k] + rhs[m][i][j][k];
        }
      }","#pragma omp parallel for private(j, k) shared(u, rhs)
      for (j = 1; j <= grid_points[1] - 2; j += 1) {
        for (k = 1; k <= grid_points[2] - 2; k += 1) {
          u[m][i][j][k] = u[m][i][j][k] + rhs[m][i][j][k];
        }
      }","#pragma omp parallel for private (j,k)","#pragma omp parallel for private(j, k)",#pragma omp parallel for collapse(2),5,3,
66,./Benchmark-Test-2/0/sp-2.ll,"//#pragma omp parallel for private (k1,k2,i,j,k)
 #pragma rose_outline   
  for (i = 1; i <= grid_points[0] - 2; i += 1) {
        
//#pragma omp parallel for private (k1,k2,j,k)
         #pragma rose_outline 
		for (j = 1; j <= grid_points[1] - 2; j += 1) {
          for (k = grid_points[2] - 3; k >= 0; k += -1) {
            k1 = k + 1;
            k2 = k + 2;
            rhs[m][i][j][k] = rhs[m][i][j][k] - lhs[n + 3][i][j][k] * rhs[m][i][j][k1] - lhs[n + 4][i][j][k] * rhs[m][i][j][k2];
          }
        }
      }",0,0,"
  for (i = 1; i <= grid_points[0] - 2; i += 1) {
        
		for (j = 1; j <= grid_points[1] - 2; j += 1) {
          for (k = grid_points[2] - 3; k >= 0; k += -1) {
            k1 = k + 1;
            k2 = k + 2;
            rhs[m][i][j][k] = rhs[m][i][j][k] - lhs[n + 3][i][j][k] * rhs[m][i][j][k1] - lhs[n + 4][i][j][k] * rhs[m][i][j][k2];
          }
        }
      }","#pragma omp parallel for private(i, j, k, k1, k2)
  for (i = 1; i <= grid_points[0] - 2; i += 1) {
        
		for (j = 1; j <= grid_points[1] - 2; j += 1) {
          for (k = grid_points[2] - 3; k >= 0; k += -1) {
            k1 = k + 1;
            k2 = k + 2;
            rhs[m][i][j][k] = rhs[m][i][j][k] - lhs[n + 3][i][j][k] * rhs[m][i][j][k1] - lhs[n + 4][i][j][k] * rhs[m][i][j][k2];
          }
        }
      }","#pragma omp parallel for private(i, j, k, k1, k2)
for (i = 1; i <= grid_points[0] - 2; i += 1) {
    for (j = 1; j <= grid_points[1] - 2; j += 1) {
        for (k = grid_points[2] - 3; k >= 0; k += -1) {
            k1 = k + 1;
            k2 = k + 2;
            rhs[m][i][j][k] = rhs[m][i][j][k] - lhs[n + 3][i][j][k] * rhs[m][i][j][k1] - lhs[n + 4][i][j][k] * rhs[m][i][j][k2];
        }
    }
}","#pragma omp parallel for private (k1,k2,i,j,k)","#pragma omp parallel for private(i, j, k, k1, k2)","#pragma omp parallel for collapse(3) private(i, j, k, k1, k2)",5,4,
67,./Benchmark-Test-2/0/sp-53.ll,"//#pragma omp parallel for private (m)
 #pragma rose_outline   
  for (m = 0; m <= 2; m += 1) {
            rhs[m][i1][j][k] = rhs[m][i1][j][k] - lhs[n + 1][i1][j][k] * rhs[m][i][j][k];
          }",0,0,"
  for (m = 0; m <= 2; m += 1) {
            rhs[m][i1][j][k] = rhs[m][i1][j][k] - lhs[n + 1][i1][j][k] * rhs[m][i][j][k];
          }","#pragma omp parallel for private(m)
  for (m = 0; m <= 2; m += 1) {
            rhs[m][i1][j][k] = rhs[m][i1][j][k] - lhs[n + 1][i1][j][k] * rhs[m][i][j][k];
  }","#pragma omp parallel for
  for (m = 0; m <= 2; m += 1) {
    rhs[m][i1][j][k] = rhs[m][i1][j][k] - lhs[n + 1][i1][j][k] * rhs[m][i][j][k];
  }",#pragma omp parallel for private (m),#pragma omp parallel for private(m),#pragma omp parallel for,5,4,
